timestamp,context,num_transactions,min_support,min_confidence,num_frequent_itemsets,num_rules,avg_confidence,max_confidence,runtime_seconds,status,error
2026-01-23 11:37:09,time_bucket=evening|is_weekend=1|lifecycle_stage=new|preference_cluster=0,3815,0.002,0.1,3184,2463,0.2417,1.0,5.63,success,
2026-01-23 11:37:13,time_bucket=morning|is_weekend=0|lifecycle_stage=loyal|preference_cluster=4,9142,0.002,0.1,1368,985,0.3309,1.0,4.57,success,
2026-01-23 11:37:18,time_bucket=night|is_weekend=1|lifecycle_stage=regular|preference_cluster=0,1466,0.002,0.1,5994,3000,0.7252,1.0,5.17,success,
2026-01-23 11:37:25,time_bucket=afternoon|is_weekend=1|lifecycle_stage=loyal|preference_cluster=4,1744,0.002,0.1,5264,3000,0.9043,1.0,6.37,success,
2026-01-23 11:37:32,time_bucket=evening|is_weekend=0|lifecycle_stage=new|preference_cluster=4,2121,0.002,0.1,739,115,0.5553,1.0,6.91,success,
2026-01-23 11:37:38,time_bucket=afternoon|is_weekend=0|lifecycle_stage=regular|preference_cluster=2,18499,0.002,0.1,693,509,0.4219,0.9048,6.35,success,
2026-01-23 11:37:43,time_bucket=morning|is_weekend=0|lifecycle_stage=regular|preference_cluster=1,76066,0.002,0.1,852,88,0.2741,0.6068,5.22,success,
2026-01-23 11:37:46,time_bucket=morning|is_weekend=0|lifecycle_stage=loyal|preference_cluster=2,7351,0.002,0.1,1513,2019,0.5949,1.0,2.42,success,
2026-01-23 11:37:49,time_bucket=morning|is_weekend=0|lifecycle_stage=regular|preference_cluster=2,16384,0.002,0.1,981,995,0.4202,0.9524,2.73,success,
2026-01-23 11:37:52,time_bucket=evening|is_weekend=0|lifecycle_stage=regular|preference_cluster=1,49967,0.002,0.1,817,27,0.2025,0.4566,3.68,success,
2026-01-23 11:37:56,time_bucket=morning|is_weekend=0|lifecycle_stage=new|preference_cluster=0,12074,0.002,0.1,2232,1414,0.1989,0.5172,3.65,success,
2026-01-23 11:38:00,time_bucket=evening|is_weekend=1|lifecycle_stage=loyal|preference_cluster=0,5916,0.002,0.1,3461,2732,0.2378,0.9286,3.75,success,
2026-01-23 11:38:02,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=4,4705,0.002,0.1,915,187,0.4077,1.0,2.36,success,
2026-01-23 11:38:05,time_bucket=morning|is_weekend=1|lifecycle_stage=new|preference_cluster=0,6525,0.002,0.1,2817,2055,0.2244,0.7143,3.43,success,
2026-01-23 11:38:11,time_bucket=evening|is_weekend=0|lifecycle_stage=loyal|preference_cluster=3,30237,0.002,0.1,1780,653,0.2008,0.5102,5.22,success,
2026-01-23 11:38:13,time_bucket=night|is_weekend=0|lifecycle_stage=regular|preference_cluster=1,5232,0.002,0.1,901,40,0.2583,0.9444,2.25,success,
2026-01-23 11:38:17,time_bucket=night|is_weekend=1|lifecycle_stage=vip|preference_cluster=0,1373,0.002,0.1,11793,3000,0.9075,1.0,4.23,success,
2026-01-23 11:38:22,time_bucket=morning|is_weekend=1|lifecycle_stage=vip|preference_cluster=0,20361,0.002,0.1,3379,2590,0.2285,0.7736,4.83,success,
2026-01-23 11:38:30,time_bucket=evening|is_weekend=0|lifecycle_stage=vip|preference_cluster=3,69807,0.002,0.1,1589,613,0.2024,0.4439,7.76,success,
2026-01-23 11:38:35,time_bucket=evening|is_weekend=1|lifecycle_stage=vip|preference_cluster=3,30556,0.002,0.1,2112,1000,0.2229,0.5704,5.59,success,
2026-01-23 11:38:45,time_bucket=morning|is_weekend=1|lifecycle_stage=vip|preference_cluster=3,57419,0.002,0.1,2427,1226,0.2172,0.5825,9.14,success,
2026-01-23 11:38:50,time_bucket=afternoon|is_weekend=0|lifecycle_stage=vip|preference_cluster=1,88132,0.002,0.1,885,152,0.3031,0.7531,5.09,success,
2026-01-23 11:38:54,time_bucket=morning|is_weekend=1|lifecycle_stage=loyal|preference_cluster=4,1015,0.002,0.1,49602,3000,0.9623,1.0,4.24,success,
2026-01-23 11:38:58,time_bucket=evening|is_weekend=1|lifecycle_stage=vip|preference_cluster=2,1179,0.002,0.1,20496,3000,0.9748,1.0,4.41,success,
2026-01-23 11:39:01,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new|preference_cluster=4,6701,0.002,0.1,684,125,0.2388,0.9375,2.43,success,
2026-01-23 11:39:08,time_bucket=evening|is_weekend=0|lifecycle_stage=regular|preference_cluster=3,61324,0.002,0.1,1462,447,0.182,0.4636,6.87,success,
2026-01-23 11:39:11,time_bucket=evening|is_weekend=1|lifecycle_stage=vip|preference_cluster=1,12219,0.002,0.1,1012,101,0.2414,0.9,3.3,success,
2026-01-23 11:39:13,time_bucket=afternoon|is_weekend=1|lifecycle_stage=new|preference_cluster=4,2051,0.002,0.1,1863,1581,0.8961,1.0,2.35,success,
2026-01-23 11:39:17,time_bucket=afternoon|is_weekend=1|lifecycle_stage=loyal|preference_cluster=1,25735,0.002,0.1,1060,60,0.1886,0.3123,3.85,success,
2026-01-23 11:39:22,time_bucket=evening|is_weekend=1|lifecycle_stage=vip|preference_cluster=4,1211,0.002,0.1,144857,3000,0.9744,1.0,5.11,success,
2026-01-23 11:39:30,time_bucket=afternoon|is_weekend=1|lifecycle_stage=loyal|preference_cluster=3,44388,0.002,0.1,2219,955,0.202,0.574,8.08,success,
2026-01-23 11:39:41,time_bucket=morning|is_weekend=0|lifecycle_stage=regular|preference_cluster=3,100125,0.002,0.1,1612,588,0.1861,0.4364,10.45,success,
2026-01-23 11:39:49,time_bucket=morning|is_weekend=1|lifecycle_stage=regular|preference_cluster=3,51222,0.002,0.1,1892,720,0.1853,0.4432,8.08,success,
2026-01-23 11:39:53,time_bucket=night|is_weekend=0|lifecycle_stage=regular|preference_cluster=0,3055,0.002,0.1,2237,1652,0.2516,1.0,4.25,success,
2026-01-23 11:40:01,time_bucket=morning|is_weekend=1|lifecycle_stage=regular|preference_cluster=0,22290,0.002,0.1,2843,1976,0.2089,0.6506,7.87,success,
2026-01-23 11:40:09,time_bucket=afternoon|is_weekend=1|lifecycle_stage=loyal|preference_cluster=2,1968,0.002,0.1,2471,2999,0.8541,1.0,7.75,success,
2026-01-23 11:40:16,time_bucket=evening|is_weekend=0|lifecycle_stage=loyal|preference_cluster=4,1972,0.002,0.1,7817,3000,0.9345,1.0,6.69,success,
2026-01-23 11:40:27,time_bucket=morning|is_weekend=0|lifecycle_stage=vip|preference_cluster=0,53967,0.002,0.1,2186,1379,0.2183,0.6706,11.35,success,
2026-01-23 11:40:30,time_bucket=evening|is_weekend=1|lifecycle_stage=regular|preference_cluster=2,2184,0.002,0.1,858,656,0.7867,1.0,2.75,success,
2026-01-23 11:40:32,time_bucket=evening|is_weekend=1|lifecycle_stage=new|preference_cluster=1,6485,0.002,0.1,970,37,0.217,0.4242,2.36,success,
2026-01-23 11:40:35,time_bucket=night|is_weekend=0|lifecycle_stage=loyal|preference_cluster=3,2802,0.002,0.1,2632,1724,0.4021,1.0,3.13,success,
2026-01-23 11:40:39,time_bucket=morning|is_weekend=1|lifecycle_stage=new|preference_cluster=3,12705,0.002,0.1,1743,636,0.1908,0.587,3.75,success,
2026-01-23 11:40:42,time_bucket=evening|is_weekend=0|lifecycle_stage=loyal|preference_cluster=1,21049,0.002,0.1,899,48,0.2092,0.3607,3.03,success,
2026-01-23 11:40:45,time_bucket=evening|is_weekend=0|lifecycle_stage=new|preference_cluster=1,16229,0.002,0.1,815,22,0.1769,0.2869,2.77,success,
2026-01-23 11:40:47,time_bucket=morning|is_weekend=1|lifecycle_stage=new|preference_cluster=1,10589,0.002,0.1,897,37,0.1748,0.2706,2.6,success,
2026-01-23 11:40:53,time_bucket=afternoon|is_weekend=1|lifecycle_stage=vip|preference_cluster=0,27444,0.002,0.1,3096,2263,0.2175,0.6449,5.37,success,
2026-01-23 11:40:55,time_bucket=morning|is_weekend=1|lifecycle_stage=new|preference_cluster=4,1117,0.002,0.1,1042,659,0.7419,1.0,2.44,success,
2026-01-23 11:41:00,time_bucket=afternoon|is_weekend=0|lifecycle_stage=loyal|preference_cluster=0,27593,0.002,0.1,2311,1539,0.2069,0.5677,4.93,success,
2026-01-23 11:41:05,time_bucket=morning|is_weekend=0|lifecycle_stage=vip|preference_cluster=1,69781,0.002,0.1,1154,635,0.474,0.9542,5.22,success,
2026-01-23 11:41:11,time_bucket=evening|is_weekend=1|lifecycle_stage=new,19614,0.002,0.1,1304,462,0.1792,0.3981,4.48,success,
2026-01-23 11:41:15,time_bucket=night|is_weekend=1|lifecycle_stage=loyal,3149,0.002,0.1,1679,863,0.2384,1.0,4.09,success,
2026-01-23 11:41:21,time_bucket=night|is_weekend=0|lifecycle_stage=vip,13224,0.002,0.1,1326,519,0.1912,0.48,5.64,success,
2026-01-23 11:41:29,time_bucket=evening|is_weekend=1|lifecycle_stage=vip,56782,0.002,0.1,1718,796,0.207,0.5324,8.11,success,
2026-01-23 11:41:33,time_bucket=night|is_weekend=1|lifecycle_stage=regular,7248,0.002,0.1,1217,430,0.1802,0.6071,4.13,success,
2026-01-23 11:41:41,time_bucket=morning|is_weekend=0|lifecycle_stage=regular,256627,0.01,0.1,104,14,0.218,0.3855,7.37,success,
2026-01-23 11:41:57,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular,190595,0.002,0.1,1391,508,0.1751,0.4151,16.73,success,
2026-01-23 11:42:04,time_bucket=evening|is_weekend=1|lifecycle_stage=loyal,30378,0.002,0.1,1708,753,0.1979,0.5294,6.54,success,
2026-01-23 11:42:09,time_bucket=evening|is_weekend=0|lifecycle_stage=new,44500,0.002,0.1,1052,277,0.1677,0.3581,4.72,success,
2026-01-23 11:42:16,time_bucket=morning|is_weekend=1|lifecycle_stage=loyal,55917,0.002,0.1,1792,793,0.195,0.5216,7.16,success,
2026-01-23 11:42:18,time_bucket=night|is_weekend=1|lifecycle_stage=new,2182,0.002,0.1,1345,570,0.2255,1.0,2.45,success,
2026-01-23 11:42:25,time_bucket=evening|is_weekend=1|lifecycle_stage=regular,65511,0.002,0.1,1372,498,0.1805,0.4482,6.39,success,
2026-01-23 11:42:28,time_bucket=night|is_weekend=0|lifecycle_stage=loyal,6568,0.002,0.1,1410,561,0.1908,0.5116,2.95,success,
2026-01-23 11:42:42,time_bucket=afternoon|is_weekend=1|lifecycle_stage=vip,148155,0.002,0.1,1747,795,0.1983,0.4633,14.5,success,
2026-01-23 11:42:45,time_bucket=night|is_weekend=0|lifecycle_stage=new,4508,0.002,0.1,1135,387,0.1911,0.5217,2.7,success,
2026-01-23 11:42:50,time_bucket=morning|is_weekend=0|lifecycle_stage=new,67171,0.002,0.1,1075,302,0.1736,0.4315,5.4,success,
2026-01-23 11:42:53,time_bucket=night|is_weekend=1|lifecycle_stage=vip,5832,0.002,0.1,1737,910,0.302,1.0,2.93,success,
2026-01-23 11:43:05,time_bucket=morning|is_weekend=1|lifecycle_stage=vip,102853,0.002,0.1,1966,943,0.2029,0.5187,11.9,success,
2026-01-23 11:43:12,time_bucket=morning|is_weekend=0|lifecycle_stage=vip,300000,0.01,0.1,120,28,0.2148,0.4511,6.79,success,
2026-01-23 11:43:19,time_bucket=afternoon|is_weekend=0|lifecycle_stage=vip,300000,0.01,0.1,116,23,0.197,0.3914,7.13,success,
2026-01-23 11:43:29,time_bucket=afternoon|is_weekend=1|lifecycle_stage=loyal,90352,0.002,0.1,1687,713,0.1866,0.4402,9.67,success,
2026-01-23 11:43:33,time_bucket=morning|is_weekend=1|lifecycle_stage=new,32210,0.002,0.1,1327,492,0.1748,0.4497,4.37,success,
2026-01-23 11:43:40,time_bucket=afternoon|is_weekend=1|lifecycle_stage=new,58952,0.002,0.1,1319,455,0.1683,0.401,6.31,success,
2026-01-23 11:43:46,time_bucket=afternoon|is_weekend=0|lifecycle_stage=regular,300000,0.01,0.1,100,12,0.1908,0.2643,6.13,success,
2026-01-23 11:43:57,time_bucket=evening|is_weekend=0|lifecycle_stage=regular,148239,0.002,0.1,1097,325,0.1745,0.4352,11.79,success,
2026-01-23 11:44:11,time_bucket=evening|is_weekend=0|lifecycle_stage=vip,134198,0.002,0.1,1311,494,0.1905,0.4231,13.05,success,
2026-01-23 11:44:24,time_bucket=morning|is_weekend=0|lifecycle_stage=loyal,118619,0.002,0.1,1353,514,0.1992,0.6135,13.8,success,
2026-01-23 11:44:35,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new,108215,0.002,0.1,1084,300,0.1664,0.3499,11.05,success,
2026-01-23 11:44:48,time_bucket=afternoon|is_weekend=0|lifecycle_stage=loyal,168363,0.002,0.1,1342,480,0.1823,0.5235,12.87,success,
2026-01-23 11:44:52,time_bucket=night|is_weekend=0|lifecycle_stage=regular,15820,0.002,0.1,1148,371,0.1783,0.4048,3.27,success,
2026-01-23 11:44:58,time_bucket=evening|is_weekend=0|lifecycle_stage=loyal,67596,0.002,0.1,1314,447,0.1827,0.41,6.65,success,
2026-01-23 11:45:08,time_bucket=morning|is_weekend=1|lifecycle_stage=regular,113798,0.002,0.1,1461,561,0.1752,0.4235,9.96,success,
2026-01-23 11:45:15,time_bucket=morning|is_weekend=0,300000,0.01,0.1,111,21,0.2042,0.4167,6.64,success,
2026-01-23 11:45:20,time_bucket=night|is_weekend=0,40120,0.002,0.1,1185,396,0.1764,0.4054,4.45,success,
2026-01-23 11:45:29,time_bucket=morning|is_weekend=1,300000,0.01,0.1,141,35,0.2057,0.3691,9.49,success,
2026-01-23 11:45:36,time_bucket=afternoon|is_weekend=0,300000,0.01,0.1,106,16,0.191,0.2787,6.83,success,
2026-01-23 11:45:51,time_bucket=evening|is_weekend=1,172285,0.002,0.1,1495,601,0.1892,0.4344,15.18,success,
2026-01-23 11:45:55,time_bucket=night|is_weekend=1,18411,0.002,0.1,1295,480,0.1785,0.4286,3.68,success,
2026-01-23 11:46:02,time_bucket=evening|is_weekend=0,300000,0.01,0.1,105,20,0.1859,0.2842,7.39,success,
2026-01-23 11:46:12,time_bucket=afternoon|is_weekend=1,300000,0.01,0.1,135,31,0.1925,0.3234,9.8,success,
2026-01-23 11:46:21,GLOBAL,300000,0.01,0.1,114,24,0.1909,0.3728,8.06,success,
2026-01-23 19:19:08,time_bucket=night|is_weekend=0|lifecycle_stage=loyal|preference_cluster=3|behavior_cluster=0,1584,0.002,0.1,1774,1113,0.4006,1.0,9.99,success,
2026-01-23 19:19:13,time_bucket=afternoon|is_weekend=0|lifecycle_stage=regular|preference_cluster=4|behavior_cluster=1,2205,0.002,0.1,84389,3000,0.933,1.0,5.38,success,
2026-01-23 19:19:19,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=3|behavior_cluster=0,43489,0.002,0.1,1852,682,0.1883,0.5341,6.25,success,
2026-01-23 19:19:29,time_bucket=morning|is_weekend=0|lifecycle_stage=regular|preference_cluster=2|behavior_cluster=1,1938,0.002,0.1,506784,3000,0.9048,1.0,9.44,success,
2026-01-23 19:19:31,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=2|behavior_cluster=3,609,0.002,0.1,1611,2291,0.8964,1.0,2.31,success,
2026-01-23 19:19:34,time_bucket=morning|is_weekend=0|lifecycle_stage=new|preference_cluster=3|behavior_cluster=3,8227,0.002,0.1,1445,473,0.1919,0.6154,2.99,success,
2026-01-23 19:19:36,time_bucket=morning|is_weekend=0|lifecycle_stage=new|preference_cluster=1|behavior_cluster=2,10290,0.002,0.1,724,14,0.1758,0.2569,2.15,success,
2026-01-23 19:19:39,time_bucket=evening|is_weekend=0|lifecycle_stage=vip|preference_cluster=1|behavior_cluster=1,31392,0.002,0.1,838,41,0.186,0.3286,2.97,success,
2026-01-23 19:19:42,time_bucket=afternoon|is_weekend=0|lifecycle_stage=regular|preference_cluster=1|behavior_cluster=1,11507,0.002,0.1,1298,274,0.3438,0.9259,2.86,success,
2026-01-23 19:19:46,time_bucket=morning|is_weekend=0|lifecycle_stage=regular|preference_cluster=0|behavior_cluster=4,10685,0.002,0.1,1963,1260,0.1983,0.5273,3.8,success,
2026-01-23 19:19:53,time_bucket=afternoon|is_weekend=1|lifecycle_stage=loyal|preference_cluster=0|behavior_cluster=1,6485,0.002,0.1,5931,2968,0.295,1.0,6.65,success,
2026-01-23 19:19:57,time_bucket=night|is_weekend=0|lifecycle_stage=new|preference_cluster=3|behavior_cluster=2,739,0.002,0.1,3164,2965,0.6662,1.0,4.11,success,
2026-01-23 19:20:02,time_bucket=afternoon|is_weekend=0|lifecycle_stage=regular|preference_cluster=0|behavior_cluster=0,32416,0.002,0.1,2186,1297,0.1955,0.5099,5.64,success,
2026-01-23 19:20:07,time_bucket=night|is_weekend=0|lifecycle_stage=regular|preference_cluster=1|behavior_cluster=3,622,0.002,0.1,18079,2999,1.0,1.0,5.08,success,
2026-01-23 19:20:22,time_bucket=evening|is_weekend=1|lifecycle_stage=loyal|preference_cluster=0|behavior_cluster=1,2459,0.002,0.1,8781,2962,0.7572,1.0,14.42,success,
2026-01-23 19:20:44,time_bucket=afternoon|is_weekend=0|lifecycle_stage=loyal|preference_cluster=2|behavior_cluster=1,1871,0.002,0.1,65461,3000,0.9141,1.0,21.79,success,
2026-01-23 19:20:48,time_bucket=morning|is_weekend=0|lifecycle_stage=vip|preference_cluster=2|behavior_cluster=1,16976,0.002,0.1,3774,2998,0.6851,1.0,4.58,success,
2026-01-23 19:20:52,time_bucket=evening|is_weekend=0|lifecycle_stage=loyal|preference_cluster=4|behavior_cluster=0,1282,0.002,0.1,13760,3000,1.0,1.0,3.24,success,
2026-01-23 19:20:55,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=1|behavior_cluster=0,28812,0.002,0.1,998,45,0.1891,0.3301,3.01,success,
2026-01-23 19:20:58,time_bucket=morning|is_weekend=1|lifecycle_stage=loyal|preference_cluster=0|behavior_cluster=1,4260,0.002,0.1,6587,2980,0.4837,1.0,3.94,success,
2026-01-23 19:21:02,time_bucket=evening|is_weekend=0|lifecycle_stage=loyal|preference_cluster=0|behavior_cluster=1,4779,0.002,0.1,5042,2975,0.4234,1.0,3.57,success,
2026-01-23 19:21:04,time_bucket=evening|is_weekend=1|lifecycle_stage=regular|preference_cluster=3|behavior_cluster=3,2235,0.002,0.1,1063,289,0.2178,1.0,2.06,success,
2026-01-23 19:21:07,time_bucket=night|is_weekend=1|lifecycle_stage=regular|preference_cluster=3|behavior_cluster=0,1370,0.002,0.1,3054,2521,0.4188,1.0,2.75,success,
2026-01-23 19:21:11,time_bucket=afternoon|is_weekend=0|lifecycle_stage=vip|preference_cluster=4|behavior_cluster=1,19826,0.002,0.1,1542,1054,0.2693,0.98,3.73,success,
2026-01-23 19:21:13,time_bucket=morning|is_weekend=0|lifecycle_stage=new|preference_cluster=4|behavior_cluster=2,2392,0.002,0.1,794,192,0.2626,1.0,1.98,success,
2026-01-23 19:21:15,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new|preference_cluster=0|behavior_cluster=3,6730,0.002,0.1,1998,1204,0.1961,0.55,2.83,success,
2026-01-23 19:21:18,time_bucket=evening|is_weekend=1|lifecycle_stage=vip|preference_cluster=1|behavior_cluster=1,12054,0.002,0.1,1001,100,0.2424,0.9,2.55,success,
2026-01-23 19:21:21,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new|preference_cluster=3|behavior_cluster=3,13388,0.002,0.1,1390,440,0.1772,0.5593,3.05,success,
2026-01-23 19:21:23,time_bucket=night|is_weekend=1|lifecycle_stage=regular|preference_cluster=1|behavior_cluster=0,1231,0.002,0.1,1577,883,0.768,1.0,2.17,success,
2026-01-23 19:21:27,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=0|behavior_cluster=1,3817,0.002,0.1,15776,3000,0.8044,1.0,3.93,success,
2026-01-23 19:21:30,time_bucket=afternoon|is_weekend=0|lifecycle_stage=loyal|preference_cluster=3|behavior_cluster=4,1251,0.002,0.1,1316,941,0.5313,1.0,2.37,success,
2026-01-23 19:21:34,time_bucket=afternoon|is_weekend=0|lifecycle_stage=vip|preference_cluster=1|behavior_cluster=1,86784,0.002,0.1,907,158,0.3027,0.7531,4.89,success,
2026-01-23 19:21:36,time_bucket=morning|is_weekend=0|lifecycle_stage=regular|preference_cluster=1|behavior_cluster=2,2484,0.002,0.1,618,8,0.4167,0.8333,1.86,success,
2026-01-23 19:21:40,time_bucket=night|is_weekend=1|lifecycle_stage=vip|preference_cluster=0|behavior_cluster=1,1361,0.002,0.1,11785,3000,0.9066,1.0,3.86,success,
2026-01-23 19:21:45,time_bucket=afternoon|is_weekend=1|lifecycle_stage=vip|preference_cluster=0|behavior_cluster=1,27309,0.002,0.1,3087,2259,0.2176,0.6449,5.01,success,
2026-01-23 19:21:49,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new|preference_cluster=3|behavior_cluster=4,7833,0.002,0.1,2810,1248,0.2182,0.68,3.57,success,
2026-01-23 19:21:53,time_bucket=evening|is_weekend=1|lifecycle_stage=regular|preference_cluster=2|behavior_cluster=0,949,0.002,0.1,54422,3000,1.0,1.0,3.77,success,
2026-01-23 19:21:56,time_bucket=morning|is_weekend=1|lifecycle_stage=regular|preference_cluster=1|behavior_cluster=1,3333,0.002,0.1,3162,2989,0.8167,1.0,3.47,success,
2026-01-23 19:21:58,time_bucket=afternoon|is_weekend=0|lifecycle_stage=vip|preference_cluster=1|behavior_cluster=0,1348,0.002,0.1,733,311,0.6897,1.0,2.04,success,
2026-01-23 19:22:00,time_bucket=morning|is_weekend=1|lifecycle_stage=new|preference_cluster=1|behavior_cluster=3,3544,0.002,0.1,904,38,0.2088,0.5882,1.92,success,
2026-01-23 19:22:02,time_bucket=afternoon|is_weekend=1|lifecycle_stage=loyal|preference_cluster=1|behavior_cluster=0,15585,0.002,0.1,851,31,0.1811,0.3727,2.39,success,
2026-01-23 19:22:05,time_bucket=afternoon|is_weekend=1|lifecycle_stage=new|preference_cluster=3|behavior_cluster=3,7446,0.002,0.1,1685,603,0.1808,0.5179,2.84,success,
2026-01-23 19:22:09,time_bucket=afternoon|is_weekend=1|lifecycle_stage=vip|preference_cluster=4|behavior_cluster=1,2404,0.002,0.1,20340,3000,0.9291,1.0,3.54,success,
2026-01-23 19:22:12,time_bucket=morning|is_weekend=0|lifecycle_stage=new|preference_cluster=3|behavior_cluster=4,4561,0.002,0.1,2856,1438,0.234,0.9091,3.21,success,
2026-01-23 19:22:14,time_bucket=morning|is_weekend=1|lifecycle_stage=regular|preference_cluster=1|behavior_cluster=3,3551,0.002,0.1,602,13,0.2098,0.4444,1.85,success,
2026-01-23 19:22:17,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new|preference_cluster=0|behavior_cluster=4,3712,0.002,0.1,4595,2929,0.2761,0.9167,3.53,success,
2026-01-23 19:22:20,time_bucket=afternoon|is_weekend=1|lifecycle_stage=new|preference_cluster=2|behavior_cluster=3,642,0.002,0.1,3503,3000,0.9281,1.0,2.41,success,
2026-01-23 19:22:22,time_bucket=evening|is_weekend=0|lifecycle_stage=new|preference_cluster=2|behavior_cluster=3,704,0.002,0.1,4638,3000,0.9656,1.0,2.57,success,
2026-01-23 19:22:27,time_bucket=morning|is_weekend=0|lifecycle_stage=loyal|preference_cluster=4|behavior_cluster=1,3104,0.002,0.1,17293,3000,0.8759,1.0,4.73,success,
2026-01-23 19:22:51,time_bucket=morning|is_weekend=0|lifecycle_stage=new|preference_cluster=4|behavior_cluster=4,987,0.002,0.1,2106856,3000,1.0,1.0,23.85,success,
2026-01-23 19:22:53,time_bucket=night|is_weekend=0|lifecycle_stage=regular|preference_cluster=3|behavior_cluster=0,3088,0.002,0.1,1612,684,0.2206,1.0,2.43,success,
2026-01-23 19:22:56,time_bucket=evening|is_weekend=0|lifecycle_stage=new|preference_cluster=3|behavior_cluster=4,3192,0.002,0.1,2882,1526,0.2574,0.8889,3.01,success,
2026-01-23 19:22:59,time_bucket=morning|is_weekend=0|lifecycle_stage=new|preference_cluster=3|behavior_cluster=2,10574,0.002,0.1,1202,308,0.1715,0.4265,2.81,success,
2026-01-23 19:23:02,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=3|behavior_cluster=3,6717,0.002,0.1,887,172,0.1565,0.4444,2.21,success,
2026-01-23 19:23:05,time_bucket=evening|is_weekend=1|lifecycle_stage=new|preference_cluster=3|behavior_cluster=4,1619,0.002,0.1,3835,2928,0.42,1.0,3.07,success,
2026-01-23 19:23:07,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new|preference_cluster=1|behavior_cluster=3,12387,0.002,0.1,814,18,0.1603,0.2257,2.36,success,
2026-01-23 19:23:12,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new|preference_cluster=2|behavior_cluster=4,898,0.002,0.1,178462,3000,1.0,1.0,5.39,success,
2026-01-23 19:23:14,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=3|behavior_cluster=2,1684,0.002,0.1,888,238,0.2252,1.0,2.02,success,
2026-01-23 19:23:18,time_bucket=morning|is_weekend=0|lifecycle_stage=regular|preference_cluster=1|behavior_cluster=0,37371,0.002,0.1,917,90,0.2683,0.589,3.4,success,
2026-01-23 19:23:20,time_bucket=evening|is_weekend=0|lifecycle_stage=regular|preference_cluster=1|behavior_cluster=0,24072,0.002,0.1,859,42,0.1994,0.4615,2.63,success,
2026-01-23 19:23:24,time_bucket=afternoon|is_weekend=0|lifecycle_stage=regular|preference_cluster=0|behavior_cluster=4,16312,0.002,0.1,2080,1264,0.1961,0.6111,3.6,success,
2026-01-23 19:23:28,time_bucket=night|is_weekend=0|lifecycle_stage=vip|preference_cluster=3|behavior_cluster=1,6258,0.002,0.1,1790,803,0.2605,1.0,3.52,success,
2026-01-23 19:23:53,time_bucket=night|is_weekend=0|lifecycle_stage=regular|preference_cluster=3|behavior_cluster=1,782,0.002,0.1,1145022,3000,1.0,1.0,25.33,success,
2026-01-23 19:23:58,time_bucket=afternoon|is_weekend=0|lifecycle_stage=regular|preference_cluster=3|behavior_cluster=1,18283,0.002,0.1,2316,1033,0.2183,0.6667,5.11,success,
2026-01-23 19:24:02,time_bucket=evening|is_weekend=0|lifecycle_stage=regular|preference_cluster=3|behavior_cluster=4,15750,0.002,0.1,1496,469,0.1893,0.5156,4.2,success,
2026-01-23 19:24:11,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=4|behavior_cluster=0,2043,0.002,0.1,1651,1698,0.7878,1.0,8.46,success,
2026-01-23 19:24:13,time_bucket=morning|is_weekend=1|lifecycle_stage=regular|preference_cluster=1|behavior_cluster=2,1077,0.002,0.1,588,27,0.4804,1.0,2.5,success,
2026-01-23 19:24:23,time_bucket=afternoon|is_weekend=0|lifecycle_stage=loyal|preference_cluster=4|behavior_cluster=0,6029,0.002,0.1,1044,771,0.4526,1.0,10.27,success,
2026-01-23 19:24:30,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=1|behavior_cluster=4,17521,0.002,0.1,978,33,0.1821,0.2895,6.1,success,
2026-01-23 19:24:42,time_bucket=evening|is_weekend=1|lifecycle_stage=regular|preference_cluster=0|behavior_cluster=3,960,0.002,0.1,43083,3000,1.0,1.0,12.8,success,
2026-01-23 19:24:45,time_bucket=morning|is_weekend=1|lifecycle_stage=loyal|preference_cluster=1|behavior_cluster=1,5969,0.002,0.1,1960,623,0.4768,1.0,2.75,success,
2026-01-23 19:24:47,time_bucket=afternoon|is_weekend=1|lifecycle_stage=vip|preference_cluster=3|behavior_cluster=0,582,0.002,0.1,1050,1015,0.6839,1.0,1.94,success,
2026-01-23 19:24:50,time_bucket=evening|is_weekend=0|lifecycle_stage=new|preference_cluster=0|behavior_cluster=4,1552,0.002,0.1,5068,2974,0.4728,1.0,3.15,success,
